Url,Product_name,Grammage_quantity,Grammage_unit,Product_decsription,Currency,Regular_price,Image_url
https://www.almayaonline.com/american-kitchen-creamy-peanut-butter-12oz,American Kitchen Creamy Peanut Butter 12oz,12,,"American Kitchen Creamy Peanut Butter 12Oz Experience The Smooth, Creamy Texture And Rich Flavor Of American Kitchen Creamy Peanut Butter. Made From Premium Peanuts, This 12Oz Jar Offers A Velvety Spread That'S Perfect For Sandwiches, Baking, And More. Elevate Your Meals And Snacks With The Delicious Taste Of American Kitchen.",AED,14.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0007877_0040232825460_550.jpeg
https://www.almayaonline.com/american-kitchen-crunchy-peanut-butter-12oz,American Kitchen Crunchy Peanut Butter 12oz,12,,"American Kitchen Crunchy Peanut Butter 340Gm Savor The Delightful Crunch Of American Kitchen Crunchy Peanut Butter. This 340Gm Jar Is Filled With Whole Peanut Pieces For An Extra Satisfying Texture. Spread It On Your Morning Toast, Use It As A Dip For Fruits, Or Add It To Your Baking Recipes. Elevate Your Snacking Experience With The Irresistible Crunch Of American Kitchen.",AED,14.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0007898_0040232825439_550.jpeg
https://www.almayaonline.com/american-kitchen-peanut-butter-honey-roasted-12oz,American Kitchen Peanut Butter Honey Roasted 12oz,12,,"American Kitchen Peanut Butter Honey Roasted 340Gm Experience The Perfect Blend Of Nutty And Sweet With American Kitchen Peanut Butter Honey Roasted. This 340Gm Jar Combines The Rich Flavor Of Roasted Peanuts With The Natural Sweetness Of Honey. Spread It On Bread, Use It In Recipes, Or Enjoy It Straight From The Jar. Elevate Your Snacks With The Delicious Taste Of American Kitchen.",AED,16.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0009297_0040232825620_550.jpeg
https://www.almayaonline.com/amul-pasteurized-butter-salted-500gm,Amul Pasteurized Butter Salted 500gm,500,gm,"Amul Pasteurized Butter (Salted) comes in a 500g pack and is a versatile kitchen essential. This high-quality butter is salted to enhance its flavor. Amul is a renowned brand known for delivering consistent quality across its dairy products, and this butter is no exception. Use it for cooking, baking, or spreading on bread to enjoy its rich, creamy taste.",AED,24.25,https://almayaproduction.s3-eu-north-1.amazonaws.com/0018525_8901262010023_550.jpeg
https://www.almayaonline.com/araliya-kithul-jaggery-500gm,Araliya Kithul Jaggery 500gm,500,gm,"Araliya Kithul Jaggery 500Gm Experience The Natural Sweetness Of Araliya Kithul Jaggery. Made From The Sap Of Kithul Palm Trees, This Pack Offers A Rich, Caramel-Like Flavor That'S Perfect For Sweetening Beverages Or Adding A Unique Sweetness To Your Culinary Creations. Discover The Natural Goodness Of Araliya.",AED,15.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000449_4796001105061_550.jpeg
https://www.almayaonline.com/araliya-sakkara-jaggery,Araliya Sakkara Jaggery,,,"Traditional Sri Lankan jaggery, made from sugarcane. 100gm pack.",AED,3.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0020828_4796001105092_550.jpeg
https://www.almayaonline.com/araliya-thala-aluwa-400gm,"Araliya Thala Aluwa, 400gm",400,gm,Traditional Sri Lankan sweet treat made with jaggery and spices. Pack of 400gm.,AED,12.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0020823_4796001100622_550.jpeg
https://www.almayaonline.com/astor-chocolate-wafer-stick-cokelat-tin-more-chocolate-330gm,Astor Chocolate Wafer Stick Cokelat Tin More Chocolate 330gm,330,gm,"Astor Chocolate Wafer Stick Cokelat is a delightful assortment of wafer sticks perfect for chocolate lovers. In this 330gm tin, you'll find a collection of wafer sticks characterized by their crispy layers and a rich chocolate filling. These wafer sticks offer a delightful combination of textures and flavors, making them a hit with all ages. The tin's elegant packaging makes it a perfect gift or a delightful addition to any gathering. Whether you're indulging in them on your own or sharing them with friends and family, this tin ensures you have enough to relish the chocolatey goodness.",AED,30.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0018079_8886001038028_550.jpeg
https://www.almayaonline.com/bahlsen-dark-chocolate-biscuit-125gm,Bahlsen Dark Chocolate Biscuit 125gm,125,gm,"This famous Bahlsen choco Leibniz luxury treat is renowned for having more chocolate than biscuit. When it comes to family treats, the biscuit tin is up there with the best. Whether you need something crunchy to dip in your tea, or a sweet treat covered in chocolate, make sure your biscuit tin is always filled to the brim with delicious snacks.",AED,23.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000497_4017100291005_550.jpeg
https://www.almayaonline.com/bahlsen-first-class-milk-chocolate-biscuits-125gm,Bahlsen First Class Milk Chocolate Biscuits - 125gm,125,gm,"Can you resist these luxurious and light wafers filled with a delicious hazelnut praline? When it comes to family treats, the biscuit tin is up there with the best. Whether you need something crunchy to dip in your tea, or a sweet treat covered in chocolate, make sure your biscuit tin is always filled to the brim with delicious snacks.",AED,19.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000505_4017100211003_550.jpeg
https://www.almayaonline.com/bahlsen-hit-cocoa-creme-biscuits-134gm,Bahlsen Hit Cocoa Creme Biscuits 134gm,134,gm,,AED,6.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000499_bahlsen-hit-cocoa-creme-biscuits-134gm_550.jpeg
https://www.almayaonline.com/bahlsen-hit-cocoa-cr%C3%A8me-biscuits-220gm,Bahlsen Hit Cocoa Crème Biscuits 220gm,220,gm,"Bahlsen Hit Cocoa Crème Biscuits are a delightful combination of crispy biscuits and a luscious cocoa cream filling. In this 220gm pack, you'll find biscuits characterized by their delicate texture and a rich cocoa flavor that's perfect for satisfying your sweet cravings. These biscuits offer a delightful taste of indulgence, making them a hit with all ages. Whether you're enjoying them on your own or sharing them with loved ones, this pack ensures you have enough to savor the cocoa crème biscuits.",AED,9.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000510_4017100364174_550.jpeg
https://www.almayaonline.com/bahlsen-hit-mini-cocoa-cream-biscuits-130gm,Bahlsen Hit Mini Cocoa Cream Biscuits 130gm,130,gm,"Bahlsen Hit Mini Cocoa Cream Bis Is a pack of small biscuits that are coated in cocoa cream. They are a crispy and chocolatey snack that is perfect for a quick pick-me-up. Bahlsen Hit Mini Cocoa Cream Bis are made with wheat flour, sugar, cocoa powder, and milk. They are coated in a thick layer of cocoa cream that is sure to satisfy your sweet tooth.",AED,6.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000516_5901414200411_550.jpeg
https://www.almayaonline.com/bahlsen-lebniz-zoo-original-biscuits-3x100gm,Bahlsen Lebniz Zoo Original Biscuit 3x100gm,3x100,gm,,AED,16.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0020716_bahlsen-lebniz-zoo-original-biscuit-3x100gm_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-biscuits-and-cream-chocolate-19gm,Bahlsen Leibniz Biscuits and Cream Chocolate 19gm,19,gm,"Bahlsen Leibniz Cream Choco are delicious chocolate biscuits that are perfect for a snack or dessert. They are made with real chocolate and milk, and they are sure to satisfy your sweet tooth. Bahlsen Leibniz Crm Choco are soft and chewy, with a rich chocolate flavor that is sure to please. These biscuits are a perfect treat for any time of day.",AED,1.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000498_4017100366895_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-biscuitsn-cream-choco-228gm,Bahlsen Leibniz Biscuits'N Cream Choco 228gm,228,gm,"These bite-sized chocolate biscuit sandwiches are a guaranteed hit at snack time, in lunchboxes, or as an after-dinner treat. Keep hunger at bay with a well-stocked snack drawer that has your favourite healthy and not-so-healthy treats. Explore a diverse range of traditional treats and contemporary snacks at Al Maya.",AED,18.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000506_4017100366192_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-butter-biscuits-100gm,Bahlsen Leibniz Butter Biscuits 100gm,100,gm,"Bahlsen Leibniz Butter Biscuits are a beloved treat that's perfect for tea-time or a quick snack. In this 100gm pack, you'll find biscuits characterized by their delicate, crispy texture and a rich buttery flavor. These biscuits offer a delightful taste of indulgence, making them a hit with all ages. Whether you're enjoying them on your own or sharing them with loved ones, this pack ensures you have enough to savor the buttery biscuits.",AED,5.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000500_4017100104503_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-butter-biscuits-200gm,Bahlsen Leibniz Butter Biscuits 200gm,200,gm,"Delicious and crunchy, these luxurious biscuits have been made with the finest ingredients, including rich, creamy butter. Always a popular treat, a cracker or biscuit has been keeping people satisfied in between meals for decades. Whether it’s a chunky chocolate chip cookie or perhaps a savoury rice cake, it’s good to have something close at hand that hits the hunger spot and with a huge variety to choose from, you are certain to find your favourite.",AED,10.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000511_4017100370007_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-light-butter-biscuit-200gm,Bahlsen Leibniz Light Butter Biscuit 200gm,200,gm,"Bahlsen Leibniz Light Butter Biscuit is a delightful treat that's perfect for any time of the day. In this 200gm pack, you'll find biscuits characterized by their delicate, crispy texture and a light buttery flavor. These biscuits offer a delightful taste of indulgence with a lighter touch, making them a hit with all ages. Whether you're enjoying them on your own or sharing them with loved ones, this pack ensures you have enough to savor the light butter biscuits.",AED,12.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000512_4017100106002_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-minis-choco-biscuits-100gm,Bahlsen Leibniz Minis Choco Biscuits 100gm,100,gm,"Bahlsen Leibniz Minis Choco Biscuits are a delightful treat for chocolate lovers. In this 100gm pack, you'll find mini biscuits characterized by their delicate, crispy texture and a rich chocolate flavor. These biscuits offer a delightful taste of indulgence, making them a hit with all ages. Whether you're enjoying them on your own or sharing them with loved ones, this pack ensures you have enough to savor the mini choco biscuits.",AED,8.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000517_4017100373114_550.jpeg
https://www.almayaonline.com/bahlsen-leibniz-zoo-original-butter-biscuits-100gm,Bahlsen Leibniz Zoo Original Butter Biscuits 100gm,100,gm,"These cute characters are the perfect biscuit treat for your little ones to enjoy, whether it's an after school snack or a lunch box surprise. Always a popular treat, a biscuit has been keeping people satisfied in between meals for decades. Whether it’s a rich butter cookie or a chocolate-covered rice cake, it’s good to have something close at hand that hits the hunger spot. Thankfully, Al Maya has a huge variety to choose from so you are certain to find your favourite.",AED,8.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000507_5901414201210_550.jpeg
https://www.almayaonline.com/bahlsen-pick-up-choco-milk-28gm,Bahlsen Pick Up Choco & Milk 28gm,28,gm,"Bahlsen Pickup Choco&Milk Bar is a delicious and chewy chocolate bar that is made with real milk chocolate and cocoa. It is a great source of energy, and it is sure to satisfy your sweet tooth. Bahlsen Pickup Choco&Milk Bar is perfect for a snack or dessert, and it is sure to become a new favorite for anyone who loves chocolate and milk.",AED,3.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000502_4017100248214_550.jpeg
https://www.almayaonline.com/bahlsen-waffeletten-dark-crispy-wafer-indulgence-100gm,Bahlsen Waffeletten Dark Crispy Wafer Indulgence 100gm,100,gm,"Bahlsen Waffeletten Dark Crispy Wafer Indulgence is the perfect treat for those who enjoy the delicate flavors of crispy wafers with a dark chocolate twist. In this 100gm pack, you'll find wafer rolls characterized by their delicate layers and a rich dark chocolate coating, offering a delightful combination of textures and flavors. These wafers are the ideal choice for satisfying your sweet cravings, providing a taste of indulgence in every bite. Whether you're enjoying them on your own or sharing them with loved ones, this pack ensures you have enough to relish the dark crispy wafer indulgence.",AED,18.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000523_4017100210105_550.jpeg
https://www.almayaonline.com/bakers-topper-cream-biscuit-custard-125gm,Bakers Topper Cream Biscuit Custard 125gm,125,gm,"Bakers Topper Cream Biscuit Custard is a delightful treat for those who enjoy the creamy flavors of custard. In this 125gm pack, you'll find biscuits characterized by their delicate, crispy texture and a luscious custard filling. These biscuits offer a delightful taste of indulgence, making them a hit with all ages. Whether you're enjoying them as a snack or sharing them with friends and family, this pack ensures you have enough to savor the cream biscuit custard.",AED,4.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0000550_6001056412940_550.jpeg
