product_name,product_description,upc,brand,selling_price,regular_price,currency,pdp_url,warranty,breadcrumb,image_url
Challenger Lifts 15K 4-Post  - 4115XFO,"Open-Front General Service Flat Deck Lift - 210 Inch Wheelbase; Open-Front General Service Flat Deck 4-Post Lift With 22 Inch Wide Runways, 278 Inch Overall Extended LengthNEW Wider runways; NEW wider clearances between shoulder pulleys; NEW enclosed columns",999999999999999,Challenger Lifts,20999.99,20999.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/challenger-lifts-15k-4-post/cgl0/4115xfo,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>Challenger Lifts 15K 4-Post,https://images.oreillyauto.com/parts/img/large/cgl/4115xfo.jpg
Challenger Lifts 15K 4-Post  - 4115XFX,"Closed-Front General Service Flat Deck Lift - 210 Inch Wheelbase; Closed-Front General Service Flat Deck 4-Post Lift With 22 Inch Wide Runways, 274 Inch Overall XL Extended LengthNEW Wider runways; NEW wider clearances between shoulder pulleys; NEW enclosed columns",999999999999999,Challenger Lifts,19999.99,19999.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/challenger-lifts-15k-4-post/cgl0/4115xfx,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>Challenger Lifts 15K 4-Post,https://images.oreillyauto.com/parts/img/large/cgl/4115xfx.jpg
Challenger Lifts 4 Post Lift  - 44018,"18K 4-Post Lift With 22 Inch Wide Runways; Single Point Mechanical Lock Release; 138-1/8 Inch Overall Width; 256 Inch Overall Length; 18K 4-Post Lift 22 Inch Wide Runways Single Point Mechanical Lock Release 138-1/8 Inch Overall Width 256 Inch Overall Length. These 4-post lifts use heavy-duty chain for lifting and equalization, electric/hydraulic drive system and single point lock release system is continuously engaged for safety. Models (excluding alignment racks) include a non-skid diamond plate textured runways, built-in internal rail system for rolling air jacks, oil drain pans and other accessories.",999999999999999,Challenger Lifts,29999.99,29999.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/challenger-lifts-4-post-lift/cgl0/44018,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>Challenger Lifts 4 Post Lift,https://images.oreillyauto.com/parts/img/large/cgl/44018.jpg
Challenger Lifts 4 Post Lift  - 44030E,"30K 4-Post Lift With 24 Inch Wide Runways; 6 Position Air Locks With Single Point Lock Release; 149-1/2 Inch Overall Width; 355-1/2 Inch Overall Extended Length; 30K 4-Post Chain Driven Lift 24"" Wide Runways 6 Position Air Locks With Single Point Lock Release 149-1/2"" Overall Width 355-1/2"" Overall Extended 290"" Maximum Wheelbase 44030 heavy-duty alignment racks include recessed turn plate cutouts. Rolling jacks and turning radius gauges sold separately. """,999999999999999,Challenger Lifts,45999.99,45999.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/challenger-lifts-4-post-lift/cgl0/44030e,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>Challenger Lifts 4 Post Lift,https://images.oreillyauto.com/parts/img/large/cgl/44030e.jpg
Challenger Lifts Mobile Columns  - CLMM5000,"Mobile Column; 20k; Set Of 4; Capable of lifting 20000 Lbs. on any solid surface, without the need for pits, cables or compressed air. Built with heavy-duty tow handles and spring-loaded, caster wheels.",999999999999999,Challenger Lifts,45999.99,45999.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/challenger-lifts-mobile-columns/cgl0/clmm5000,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Challenger Lifts Mobile Columns,https://images.oreillyauto.com/parts/img/large/cgl/clmm-5000.1.jpg
Forward Lifts Automotive Lift  - 6000MRL,"Mid-Rise 6000 Lbs. Lift; A portable lift, that is an excellent choice for low ceilings or adding a bay. Provides good working height for tires, brakes and body repairs.",999999999999999,Forward Lifts,4329.00,4329.00,USD,https://www.oreillyauto.com/detail/c/forward-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/forward-lifts-automotive-lift/fwl0/6000mrl,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Forward Lifts Automotive Lift,https://images.oreillyauto.com/parts/img/large/fwl/6000mrl.jpg
Forward Lifts Lift  - CR14N201YBK,4-Post Lift,999999999999999,Forward Lifts,20219.99,20219.99,USD,https://www.oreillyauto.com/detail/c/forward-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/forward-lifts-lift/fwl0/cr14n201ybk,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Forward Lifts Lift,https://images.oreillyauto.com/img/image-coming-soon.png
Forward Lifts Lift  - CR14N202YBK,4-Post Lift,999999999999999,Forward Lifts,12589.00,12589.00,USD,https://www.oreillyauto.com/detail/c/forward-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/forward-lifts-lift/fwl0/cr14n202ybk,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Forward Lifts Lift,https://images.oreillyauto.com/img/image-coming-soon.png
Forward Lifts Lift  - CRA14N201YBK,4-Post Lift,999999999999999,Forward Lifts,24745.99,24745.99,USD,https://www.oreillyauto.com/detail/c/forward-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/forward-lifts-lift/fwl0/cra14n201ybk,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Forward Lifts Lift,https://images.oreillyauto.com/img/image-coming-soon.png
Forward Lifts Lift  - CRA14N202YBK,4-Post Lift,999999999999999,Forward Lifts,26994.99,26994.99,USD,https://www.oreillyauto.com/detail/c/forward-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/forward-lifts-lift/fwl0/cra14n202ybk,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Forward Lifts Lift,https://images.oreillyauto.com/img/image-coming-soon.png
Forward Lifts Automotive Lift  - EFP9P000MBK,"Automotive Lift; 9K 4-Post Hobby; Multi-position locks allow runways to be level at any lock position. Single point lock release. Includes caster kit, jack tray and drip pans. ETL Certified.",999999999999999,Forward Lifts,7099.00,7099.00,USD,https://www.oreillyauto.com/detail/c/forward-lifts/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/forward-lifts-automotive-lift/fwl0/efp9p000mbk,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Forward Lifts Automotive Lift,https://images.oreillyauto.com/parts/img/large/fwl/efp9p000mbk.jpg
Hofmann USA 4-Post Lift  - EELR706APKG,"15K 4-Post Standard Package; The Hofmann 15k 4-post Alignment Lift is designed for the modern era of automotive service with a robust and refined structure made for professional-grade lifting. Lift features 120 inch drive-on clearance / 125 inch body clearance that allows dual-wheel trucks to drive on without interference. Includes ultra-low-profile, 8 inch runways allow ""easy-on"" approach angle for low-profile vehicles. The adjustable, folding 4 inch front wheel stops have clearance for long, low-profile vehicles",691507029344,Hofmann USA,38989.00,38989.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr706apkg,2 Year LIMITED WARRANTY,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr706apkg.jpg
Hofmann USA 4-Post Lift  - EELR706GLLPKG,"15K 4-Post Lift; Accommodating, accessible, and equipped - the Hofmann 15K 4-post Alignment Lift is designed for the modern era of automotive service with a robust and refined structure made for professional-grade lifting.Offering a heavy-duty lifting capacity of 15, 000 lbs., convenient open-front construction, ultra-wide galvanized runways and extended 100 inch rear slip plates with easy-access low-approach ramps, this 4-post lift is equipped to handle a diverse range of vehicles and take your service work to the next level. The galvanized coating on the runways will significantly reduce the rust and corrosion on an alignment lift investment, especially important in regions where icy roads require frequent chemical and salt application.",691507031361,Hofmann USA,43769.00,43769.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr706gllpkg,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr706gllpkg.jpg
Hofmann USA 4-Post Lift  - EELR706GPKG,"15K 4-Post Lift; Accommodating, accessible, and equipped - the Hofmann 15K 4-post Alignment Lift is designed for the modern era of automotive service with a robust and refined structure made for professional-grade lifting.Offering a heavy-duty lifting capacity of 15, 000 lbs., convenient open-front construction, ultra-wide galvanized runways and extended 100 inch rear slip plates with easy-access low-approach ramps, this 4-post lift is equipped to handle a diverse range of vehicles and take your service work to the next level. The galvanized coating on the runways will significantly reduce the rust and corrosion on an alignment lift investment, especially important in regions where icy roads require frequent chemical and salt application.",691507031378,Hofmann USA,34109.00,34109.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr706gpkg,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr706gpkg.jpg
Hofmann USA 4-Post Lift  - EELR706LLPKG,"15K 4-Post Standard Light & Lock Package; Best-in-class, ultra-wide, 26 inch runways accommodate wide-track vehicles. Open-front construction provides easy access to service areas for hassle-free adjustments and repairs. Extra-long 100 inch rear slip plates for improved 4-wheel alignment capability for long and short wheelbase vehicles. Lights and Locks package included.",691507029351,Hofmann USA,34039.00,34039.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr706llpkg,2 Year LIMITED WARRANTY,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr706llpkg.jpg
Hofmann USA 4-Post Lift  - EELR708APKG,"15K 4-Post Extended Package; Offering a heavy-duty lifting capacity of 15, 000 lbs., convenient open-front construction, ultra-wide runways and extended 100 inch rear slip plates with easy-access low-approach ramps, this 4-post lift is equipped to handle a diverse range of vehicles and take your service work to the next level. 12 inch drive-on clearance / 125 inch body clearance allows dual-wheel trucks to drive on without interference. Extended package.",691507029368,Hofmann USA,39779.00,39779.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr708apkg,2 Year LIMITED WARRANTY,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr708apkg.jpg
Hofmann USA 4-Post Lift  - EELR708GLLPKG,"15K 4-Post Lift; Accommodating, accessible, and equipped - the Hofmann 15K 4-post Alignment Lift is designed for the modern era of automotive service with a robust and refined structure made for professional-grade lifting.Offering a heavy-duty lifting capacity of 15, 000 lbs., convenient open-front construction, ultra-wide galvanized runways and extended 100 inch rear slip plates with easy-access low-approach ramps, this 4-post lift is equipped to handle a diverse range of vehicles and take your service work to the next level. The galvanized coating on the runways will significantly reduce the rust and corrosion on an alignment lift investment, especially important in regions where icy roads require frequent chemical and salt application.",691507031354,Hofmann USA,38409.00,38409.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr708gllpkg,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr708gllpk.jpg
Hofmann USA 4-Post Lift  - EELR708GPKG,"15k 4-Post Lift; Accommodating, accessible, and equipped - the Hofmann 15K 4-post Alignment Lift is designed for the modern era of automotive service with a robust and refined structure made for professional-grade lifting.Offering a heavy-duty lifting capacity of 15, 000 lbs., convenient open-front construction, ultra-wide galvanized runways and extended 100 inch rear slip plates with easy-access low-approach ramps, this 4-post lift is equipped to handle a diverse range of vehicles and take your service work to the next level. The galvanized coating on the runways will significantly reduce the rust and corrosion on an alignment lift investment, especially important in regions where icy roads require frequent chemical and salt application.",691507031347,Hofmann USA,35699.00,35699.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr708gpkg,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr708gpkg.jpg
Hofmann USA 4-Post Lift  - EELR708LLPKG,"15K 4-Post Extended Light & Lock Package; Open-front construction provides easy access to service areas for hassle-free adjustments and repairs. Ultra-low-profile, 8 inch runways allow ""easy-on"" approach angle for low-profile vehicles. Micro-adjustment leveling on front and rear cross beam. Extra-long 100 inch rear slip plates for improved 4-wheel alignment capability for long and short wheelbase vehicles. Extended and Lights and Locks package included.",691507029375,Hofmann USA,35259.00,35259.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-4-post-lift/hmn0/eelr708llpkg,2 Year LIMITED WARRANTY,Home>Tools & Equipment>Lift Equipment>Hofmann USA 4-Post Lift,https://images.oreillyauto.com/parts/img/large/hmn/eelr708llpkg.jpg
Hofmann USA Four Post Alignment Package  - EELR728APKG,"12K; Closed Front; 12k closed front, four-post alignment lifts give you 12, 000 Lbs. of heavy-duty lifting capacity in a compact with no need for multiple lifts. Whether it is a micro car or a heavy-duty pickup, the 12K four post alignment lift has four wheel alignment capabilities that cover a full range of vehicle requirements.Features Included:, 20.5 Inch wide ""Pro-Style"" runways save time when loading vehicles of narrow to wide track widths, Closed front design maintains a steady and shake free lift for advanced alignment equipment measurements, Ultra low-profile design allows easy-on approach angle for low profile vehicles, 81.6 Inch long rear slip plates - no need for repositioning of the front turnplates to accommodate for longer or shorter vehicles, Full floating, flush mounted rear slip plates use a Delrin ball style bearing assembly similar to our time-tested heavy-duty lift to ensure ease of vehicle movement, durability and reduced maintenance, Hydraulic cylinder mounted underneath runway, Industry proven, brake formed front columns and traverse beam design spreads critical load forces over longer/larger supporting areas to ensure alignment accuracy, Locking ladders mount through the traverse beams to ensure safety lock engagement, Filter / Regulator / Lubricator (FRL) provides a clean and lubricated air supply to the lift and jack systems; improving reliability and reducing the need for maintenance, Slack cable support system to keep cables from hanging when the lift is on the locks, Textured approach ramps for positive vehicle traction, Max Raised Height: 78 Inch, Lifting Time: 74 seconds",691507028040,Hofmann USA,17939.00,17939.00,USD,https://www.oreillyauto.com/detail/c/hofmann-usa/tools---equipment/lift-equipment/lift---4-post-above-ground/f0eb6fd291cf/hofmann-usa-four-post-alignment-package/hmn0/eelr728apkg,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>Hofmann USA Four Post Alignment Package,https://images.oreillyauto.com/parts/img/large/hmn/eelr728apkg.jpg
