product_id,product_name,brand,grammage_quantity,grammage_unit,pdp_url,selling_price,regular_price,currency,country_of_origin,breadcrumb,product_description,image_url
0000000000038208,"Chopped Caesar Salad Kit, 10.8 oz",Little Salad Bar,10.8,oz,https://www.aldi.us/product/little-salad-bar-caesar-chopped-salad-kit-0000000000038208,3.29,3.29,USD,USA,Home > Fresh Produce > Salad Kits,"Make meal prep a breeze with this Little Salad Bar Chopped Caesar Salad Kit. This convenient kit includes crisp romaine lettuce, Caesar dressing, garlic crouton crumbles and shredded Parmesan. Perfect for a quick lunch or a side dish at dinner, this salad kit brings freshness and flavor to your table in minutes. Enjoy a classic Caesar salad without the hassle.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c7116dfc-881a-40ba-aa95-76dec99513d5/Chopped%20Caesar%20Salad%20Kit%2010.8%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7d9c72d4-c294-475a-ab96-395d0d23d5d9/Chopped%20Caesar%20Salad%20Kit%2010.8%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4820ca04-6e48-4c9d-9df7-c76f4daeffde/Chopped%20Caesar%20Salad%20Kit%2010.8%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7071d9cd-49fd-42a4-ba41-879b5706ce47/Chopped%20Caesar%20Salad%20Kit%2010.8%20oz']"
0000000000039161,12 Stem Rose Bouquet - Assorted Color,ALDI,,,https://www.aldi.us/product/fresh-12-stem-rose-bouquet-0000000000039161,,,USD,,Home > Fresh Produce > Flowers and Plants,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/65ca4fa7-02d9-42f7-93c4-0c70b0c860e0/12%20Stem%20Rose%20Bouquet%20%20Assorted%20Color', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/41c5c1ce-4b69-41e9-aa8e-ac38b27995e7/12%20Stem%20Rose%20Bouquet%20%20Assorted%20Color', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/19be45b3-c0ec-47b6-9301-8044bc04086f/12%20Stem%20Rose%20Bouquet%20%20Assorted%20Color', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1d45cd64-5f3d-43cc-bc64-119624f2e421/12%20Stem%20Rose%20Bouquet%20%20Assorted%20Color', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/8a43e26c-4a72-4aa3-bdd5-b8612ab9aee7/12%20Stem%20Rose%20Bouquet%20%20Assorted%20Color']"
0000000000045067,"Envy Apples, per lb",ALDI,,,https://www.aldi.us/product/envy-apples-tote-0000000000045067,1.99,1.99,USD,USA,Home > Fresh Produce > Fresh Fruit,"Envy Apples have a satisfying crunch and sweet flavor, making them a perfect snack or addition to your favorite recipes. Slice them into salads for a refreshing touch or bake them into a classic apple pie. These apples are a versatile and tasty choice for any occasion. Add Envy Apples to your cart and elevate your meals with their exceptional taste and texture.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/75fa4cea-0d4b-4c34-bf52-c5c5864b90d1/Envy%20Apples%20per%20lb']
0000000000046566,"Shredded Carrots, 8 oz",ALDI,8,oz,https://www.aldi.us/product/shredded-carrots-0000000000046566,,,USD,,"Home > Fresh Produce > Fresh Vegetables ","Taylor Farms Shredded Carrots add a burst of color and crunch to your meals. Perfect for salads, stir-fries and garnishes, these pre-shredded carrots save you time in the kitchen. They're an excellent source of Vitamin A, making them a nutritious addition to any dish. Elevate your cooking with this versatile, ready-to-use ingredient.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/f2118f7a-b510-4edc-9db7-7ec7c47cbe16/Shredded%20Carrots%208%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/6eddd03f-2704-4d6c-bf70-e46c6c56b554/Shredded%20Carrots%208%20oz']"
0000000000049469,"Cocktail on Vine Tomatoes, 1 lb",ALDI,1,lb,https://www.aldi.us/product/cocktail-on-vine-tomatoes-package-0000000000049469,,,USD,USA,"Home > Fresh Produce > Fresh Vegetables ","NatureSweet Cocktail Tomatoes on the Vine are a fresh, versatile addition to any meal. Perfect for salads, salsas or snacking, these vine-ripened tomatoes offer robust flavor. Juicy and firm, they elevate your dishes with ease. Enjoy the natural goodness of vine-to-table flavor in every bite.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/fbe5461a-a718-4966-9368-980141edb308/Cocktail%20on%20Vine%20Tomatoes%201%20lb']
0000000000055495,Mediterranean Chopped Salad Kit,ALDI,,,https://www.aldi.us/product/mediterranean-chopped-salad-kit-0000000000055495,,,USD,,Home > Fresh Produce > Salad Kits,"This Mediterranean Chopped Salad Kit is your go-to for a quick, fresh meal. This mix of robust escarole, endive, carrots, red cabbage, radicchio, feta cheese and herb-seasoned flatbread strips, coupled with a basil balsamic dressing, offers a vibrant and flavorful experience. Perfect for a light lunch, a side dish or a base for adding proteins, this salad kit simplifies your healthy eating routine. Fresh and ready to eat, it's a smart choice for any meal.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/625f59af-84a0-43a0-be1e-bc9001d6141c/Mediterranean%20Chopped%20Salad%20Kit']
0000000000055507,Mexican Green Onions 12 oz,ALDI,12,oz,https://www.aldi.us/product/mexican-green-onions-12-oz-0000000000055507,,,USD,,"Home > Fresh Produce > Fresh Vegetables ",,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/43e7b3a5-356d-46d9-b2c2-6d5e5e2485f1/Mexican%20Green%20Onions%2012%20oz']
0000000000056116,"Caribe Yellow Chili Pepper Bag, 8 oz",ALDI,8,oz,https://www.aldi.us/product/caribe-yellow-chili-pepper-bag-8-oz-0000000000056116,,,USD,,"Home > Fresh Produce > Fresh Vegetables ",,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/54d9994b-6389-411f-99f9-0abe23cc8de0/Caribe%20Yellow%20Chili%20Pepper%20Bag%208%20oz']
0000000000057058,"Fresh Mint, 0.5 oz",ALDI,0.5,oz,https://www.aldi.us/product/fresh-mint-0000000000057058,1.75,1.75,USD,,Home > Featured > Price Drops,"Add a burst of freshness to your dishes with Garden Herbs Fresh Mint. Perfect for garnishing cocktails, enhancing salads or infusing teas, this versatile herb is a must-have in any kitchen. Elevate your culinary creations with the vibrant flavor of fresh mint.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/681993d9-ee45-41f5-b77a-d71cf13c3b64/Fresh%20Mint%200.5%20oz']
0000000000061734,"Large Avocados Bag, 4 count",ALDI,,,https://www.aldi.us/product/large-avocados-bag-4-count-0000000000061734,,,USD,,Home > Fresh Produce > Fresh Fruit,,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9554022c-8d50-4f37-a5a0-0251b2f53157/Large%20Avocados%20Bag%204%20count']
0000000000066121,"Baby Bok Choy, 12 oz",ALDI,12,oz,https://www.aldi.us/product/baby-bok-choy-0000000000066121,,,USD,,"Home > Fresh Produce > Fresh Vegetables ","Elevate your dishes with Frieda's Baby Bok Choy. These leafy greens pack a sweet crunch that's perfect for grilling, steaming or adding to salads and stir-fries. Whether you're crafting a balanced meal or a quick side dish, this versatile veggie fits the bill. Add a fresh touch to your culinary creations with Baby Bok Choy.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/69327d15-8f2d-47cd-a2b6-4429dd5a6eee/Baby%20Bok%20Choy%2012%20oz']
0000000000000008,"Organic Unrefined Coconut Oil, 14 fl oz",Simply Nature,14,fl oz,https://www.aldi.us/product/simply-nature-organic-coconut-oil-0000000000000008,5.05,5.05,USD,USA,Home > Pantry Essentials > Oils & Vinegars,"Simply Nature Coconut Oil is unrefined and perfect for a variety of uses. Whether you're looking to enhance the flavor of tonight's main dish, baking cookies for the family, or upgrading your beauty regiment, this coconut oil is sure to make its way into your routine. Check out some of these amazing product highlights: •Organic •Cold pressed •Virgin oil •Non-GMO •Gluten-free •Lactose-free •Unrefined Uses for coconut oil: •Cooking oil •Baking •Making drinks •Hair and skin Discover affordable pantry options at ALDI.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/112fd36a-d00b-4e77-9e5e-9fc9a0e23d9b/Organic%20Unrefined%20Coconut%20Oil%2014%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a6b2b0ba-822f-4719-8b7b-5efa1a6439b1/Organic%20Unrefined%20Coconut%20Oil%2014%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/93851dcc-fa34-4256-a6ef-a002daa29c33/Organic%20Unrefined%20Coconut%20Oil%2014%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c599fc33-847e-4bf2-8e12-a66c5563ac7b/Organic%20Unrefined%20Coconut%20Oil%2014%20fl%20oz']"
0000000000000020,"Nonfat Plain Greek Yogurt, 32 oz",Friendly Farms,32,oz,https://www.aldi.us/product/friendly-farms-nonfat-plain-greek-yogurt-32-oz-0000000000000020,3.55,3.55,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Friendly Farms Nonfat Plain Greek Yogurt is your go-to for a healthy, versatile addition to meals. It's perfect for breakfast bowls, smoothies or as a base for savory dips. Enjoy the creamy texture and rich taste without the guilt.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e3630cf5-0716-445c-bdb8-478f0197b3ab/Nonfat%20%20Plain%20Greek%20Yogurt%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/acf98fcf-204e-4a69-9aa0-ce3fd83611bf/Nonfat%20%20Plain%20Greek%20Yogurt%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b5f260ae-4a84-40e9-b771-16805c8df886/Nonfat%20%20Plain%20Greek%20Yogurt%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/20f551ef-bdf0-45eb-ba3a-435459221aea/Nonfat%20%20Plain%20Greek%20Yogurt%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0d658632-810c-4d9b-b9f0-075fbacef520/Nonfat%20%20Plain%20Greek%20Yogurt%2032%20oz']"
0000000000000041,"Roasted Red Pepper Topped Hummus, 10 oz",Park Street Deli,10,oz,https://www.aldi.us/product/park-street-deli-roasted-red-pepper-topped-hummus-10oz-0000000000000041,2.85,2.85,USD,USA,Home > Healthy Living > Healthy Food & Snacks,,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7a04af46-c3e6-4175-995c-20fa9eed68fd/Roasted%20Red%20Pepper%20Topped%20Hummus%2010%20oz']
0000000000000059,"Large Cooked Shrimp, 12 oz",Fremont Fish Market,12,oz,https://www.aldi.us/product/fremont-fish-market-large-cooked-shrimp-12-oz-0000000000000059,7.39,7.39,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Elevate your meals with Fremont Fish Market Large Cooked Shrimp. Peeled, deveined and tail-on, these shrimp are ready for your favorite recipes. Toss them into salads, mix with pasta or serve with a tangy dipping sauce. Make your dishes stand out with this delicious and easy-to-use seafood option.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/993ba6c8-51ea-4da0-aeb3-5c14ec7ef924/Large%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/cc8d1ed5-445e-41f4-83b3-3670f44dde8a/Large%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/94c7afec-3297-462a-8920-8d11586644ca/Large%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7b698f5d-4a74-411b-94b5-5da19aedff34/Large%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4584a4e9-35cb-41a5-a671-304774ae0f78/Large%20Cooked%20Shrimp%2012%20oz']"
0000000000000062,"Spicy Hummus, 10 oz",Park Street Deli,10,oz,https://www.aldi.us/product/park-street-deli-spicy-hummus-0000000000000062,2.85,2.85,USD,USA,Home > Healthy Living > Healthy Food & Snacks,Add a kick of heat to your snack break with this Park Street Deli Spicy Hummus! The smooth hummus is made with fresh chickpeas and spicy peppers for a bold flavor in every bite. Pair yours with salted crackers or crunchy celery sticks for a healthy and delicious treat!,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/efaf8a83-7001-4b9b-9686-0268f8567189/Spicy%20%20Hummus%2010%20oz']
0000000000000063,"Olive Tapenade Hummus, 10 oz",Park Street Deli,10,oz,https://www.aldi.us/product/park-street-deli-olive-tapenade-hummus-0000000000000063,2.85,2.85,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Instantly elevate your snack break with this Park Street Deli Olive Tapenade Hummus! The smooth, creamy hummus is made with fresh chickpeas and topped with a flavorful olive tapenade. Enjoy yours with crispy crackers or fluffy pita bread for a healthy and filling snack!",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/21b4891c-f356-4314-b64b-9f805bfced26/Olive%20%20Tapenade%20Hummus%2010%20oz']
0000000000000094,"Organic Low Sodium Chicken Broth, 32 oz",Simply Nature,32,oz,https://www.aldi.us/product/simply-nature-organic-low-sodium-chicken-broth-32-oz-0000000000000094,2.15,2.15,USD,USA,Home > Pantry Essentials > Soups & Broth,"No pantry is complete without this Simply Nature Organic Low Sodium Chicken Broth! Made with fresh chicken, the non-GMO chicken broth is fat free and has 74% less sodium than standard broth. Use yours to whip up a cozy chicken noodle soup or roasted chicken breast for your family!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/cbb05359-2b5b-44b2-af13-60521a0235f4/Organic%20%20Low%20Sodium%20Chicken%20Broth%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d48a303b-0a5e-4a2d-a522-1c8afe85a872/Organic%20%20Low%20Sodium%20Chicken%20Broth%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0df91e74-a963-41f6-be66-fedfa102ae76/Organic%20%20Low%20Sodium%20Chicken%20Broth%2032%20oz']"
0000000000000114,"Jumbo Cooked Shrimp, 12 oz",Fremont Fish Market,12,oz,https://www.aldi.us/product/fremont-fish-market-jumbo-cooked-shrimp-12-oz-0000000000000114,7.69,7.69,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Fremont Fish Market Jumbo Shrimp is chemical free and made with no preservatives. Shrimp can be prepared to enjoy with your favorite sauces, for use in pastas, tacos and other delicious recipes. Ensure you are getting high quality shrimp by shopping at ALDI and explore our other shrimp and seafood products at affordable prices.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/eea4567b-463c-4837-9332-a2cf4833c315/Jumbo%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b804f93c-3b03-46b3-b676-bfc169b87a67/Jumbo%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/6f3a823f-af4f-4e2a-8e71-d2a806f427ba/Jumbo%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ffc189ca-deaa-41c7-9789-adfa6750bd46/Jumbo%20Cooked%20Shrimp%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ff2cf613-15e4-4ce5-8a88-049484f142e6/Jumbo%20Cooked%20Shrimp%2012%20oz']"
0000000000000130,"USDA Organic Black Beans, 15 oz Can",Simply Nature,15,oz,https://www.aldi.us/product/simply-nature-usda-organic-black-beans-15-oz-can-0000000000000130,1.09,1.09,USD,USA,Home > Pantry Essentials > Canned Foods,"Simply Nature Black Beans are an excellent source of fiber and a good source of protein. Add these non-GMO verified beans to your salads, soups or main dishes for a nutritious boost. With 110 calories per serving and zero saturated fat, they are a healthy addition to your meal. Enjoy the rich taste of Simply Nature Black Beans in your favorite recipes.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/5611b9bc-befc-4c04-81ea-c74bb3fa41ea/USDA%20%20Organic%20Black%20Beans%2015%20oz%20Can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4704e2ee-a448-4b12-bf26-341a1ecd5031/USDA%20%20Organic%20Black%20Beans%2015%20oz%20Can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c389bc89-6b01-4d3e-848c-7e4fef6053fe/USDA%20%20Organic%20Black%20Beans%2015%20oz%20Can']"
0000000000000133,"Vitality Cereal Vanilla Almond, 12.4 oz",Fit & Active,12.4,oz,https://www.aldi.us/product/fit-active-vitality-vanilla-almond-0000000000000133,2.99,2.99,USD,,Home > Breakfast & Cereals > Cereal & Oatmeal,"Start your day the right way with a bowl of Fit & Active Vanilla Almond Vitality Cereal! The fiber-rich cereal features almond slivers and vanilla-flavored rice and wheat flakes that are packed with whole grain. With no artificial flavors, colors, preservatives, or high fructose corn syrup, it's the perfect base for a healthy breakfast!",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0d810a8d-1efa-45c4-8bfd-8040d43e855d/Vitality%20Cereal%20Vanilla%20Almond%2012.4%20oz']
0000000000000136,"Organic Blue Corn Tortilla Chips, 8.25 oz",Simply Nature,8.25,oz,https://www.aldi.us/product/simply-nature-organic-blue-corn-tortilla-chips-8-25-oz-0000000000000136,2.45,2.45,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Instantly elevate your party spread with these Simply Nature Organic Blue Corn Tortilla Chips! The gluten free tortilla chips are made with non-GMO verified blue corn and flaky sea salt. Pair yours with spicy salsa, fresh guacamole, and creamy queso for the perfect party snack!",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/146b114d-41be-4e6c-a60d-88570225794b/Organic%20%20Blue%20Corn%20Tortilla%20Chips%208.25%20oz']
