price,description,specification,images,location,contact_info
,Online Owner's Manual ,"{'Year': '2014', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '246D', 'Condition': 'Used', 'Stock Number': 'MU00741542', 'MLS Number': '13167172', 'Serial Number': 'BYF00812', 'Usage': '2,994 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317000.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317006.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317008.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317011.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317014.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317017.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317020.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-246D-51317023.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '242D3', 'Condition': 'Used', 'Stock Number': 'MU00741007', 'MLS Number': '13155125', 'Serial Number': 'ME600632', 'Usage': '2,152 Hours', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194716.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194717.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194720.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194722.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194723.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194725.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194726.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-242D3-51194727.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '239D', 'Condition': 'Used', 'Stock Number': 'MU00726978', 'MLS Number': '13143869', 'Serial Number': 'BL903171', 'Usage': '1,242 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997106.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997107.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997108.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997109.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997110.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997111.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997112.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50997113.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '239D', 'Condition': 'Used', 'Stock Number': 'MU00726978', 'MLS Number': '13142716', 'Serial Number': 'BL903171', 'Usage': '1,242 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983941.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983942.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983943.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983944.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983945.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983946.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983947.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-239D-50983948.jpg']"," Located in Torino, Italy",+39 02 9236 4378
4819107.71,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D', 'Condition': 'Used', 'Stock Number': 'MU00701599', 'MLS Number': '12670910', 'Serial Number': 'RE500182', 'Usage': '2,375 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145571.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145573.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145575.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145577.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145578.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145580.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145582.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45145583.jpg']"," Located in Torino, Italy",+39 02 9236 4378
4819107.71,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D', 'Condition': 'Used', 'Stock Number': 'MU00701599', 'MLS Number': '12674180', 'Serial Number': 'RE500182', 'Usage': '2,375 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166250.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166251.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166252.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166253.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166254.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166255.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166256.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-45166257.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D3', 'Condition': 'Used', 'Stock Number': 'MU00714672', 'MLS Number': '12687005', 'Serial Number': 'W6E00602', 'Usage': '4,071 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451821.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451823.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451826.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451829.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451831.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451834.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451836.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451838.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D', 'Condition': 'Used', 'Stock Number': 'MU00701599', 'MLS Number': '12463613', 'Serial Number': 'RE500###', 'Usage': '2,375 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617311.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617312.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617313.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617314.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617315.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617316.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617317.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D-42617318.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2005', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '257B', 'Condition': 'Used', 'Stock Number': 'MU00702409', 'MLS Number': '12576737', 'Serial Number': 'SLK03241', 'Usage': '1,660 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904407.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904408.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904409.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904410.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904411.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904412.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904413.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904415.jpg']"," Located in Torino, Italy",+39 119627524
,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D3', 'Condition': 'Used', 'Stock Number': 'MU00714672', 'MLS Number': '12687006', 'Serial Number': 'W6E00602', 'Usage': '4,071 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451844.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451847.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451848.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451850.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451851.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451853.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451855.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-262D3-45451856.jpg']"," Located in Torino, Italy",+39 02 9236 4378
,Online Owner's Manual ,"{'Year': '2005', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '257B', 'Condition': 'Used', 'Stock Number': 'MU00702409', 'MLS Number': '12576735', 'Serial Number': 'SLK03241', 'Usage': '1,660 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904363.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904365.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904367.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904369.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904371.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904373.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904375.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/43328/Skid-Steers-Caterpillar-257B-43904377.jpg']"," Located in Torino, Italy",+39 02 9236 4378
4398717.46,Online Owner's Manual ,"{'Year': '2021', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '226D', 'Condition': 'Used', 'Stock Number': 'EK500606', 'MLS Number': '13727934', 'Serial Number': 'EK500606', 'Usage': '432 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519271.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519272.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519273.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519274.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519275.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519276.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519277.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519278.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519279.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519280.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519281.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519282.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519283.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519284.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519285.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519286.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519287.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/48016/Skid-Steers-Caterpillar-226D-59519288.jpg']"," Located in Osterrönfeld, Germany",+49 6631 96010
5024176.12,Online Owner's Manual ,"{'Year': '2017', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '279D', 'Condition': 'Used', 'Stock Number': '000000000010478424', 'MLS Number': '13571041', 'Serial Number': 'GTL04861', 'Usage': '3,410 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738037.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738041.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738044.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738046.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738049.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738051.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738054.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738056.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-279D-58738058.jpg']"," Located in Madrid, Spain",+34 918 75 04 88
4511505.09,Online Owner's Manual ,"{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '232D3', 'Condition': 'Used', 'Stock Number': '000000000010480353', 'MLS Number': '13738829', 'Serial Number': 'GJ500574', 'Usage': '206 Hours', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-232D3-59752506.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-232D3-59752507.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-232D3-59752508.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-232D3-59752510.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-232D3-59752511.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-232D3-59752513.jpg']"," Located in Madrid, Spain",+34 918 75 04 88
5844449.77,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '259D3', 'Condition': 'Used', 'Stock Number': '000000000010480495', 'MLS Number': '13738824', 'Serial Number': 'TE900540', 'Usage': '554 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752458.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752459.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752462.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752463.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752465.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752467.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752469.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-259D3-59752471.jpg']"," Located in Madrid, Spain",+34 918 75 04 88
4614039.29,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '236D', 'Condition': 'Used', 'Stock Number': '000000000010466659', 'MLS Number': '13442979', 'Serial Number': 'K2D00104', 'Usage': '5,010 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734196.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734197.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734198.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734199.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734200.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734201.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734202.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734203.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734204.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734205.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734206.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734207.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-236D-58734208.jpg']"," Located in Madrid, Spain",+34 918 75 04 88
5485580.05,Online Owner's Manual ,"{'Year': '2020', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D3', 'Condition': 'Used', 'Stock Number': '000000000010479337', 'MLS Number': '13627978', 'Serial Number': 'W6E00643', 'Usage': '1,230 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767469.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767474.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767477.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767482.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767487.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767492.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767495.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767499.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767503.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42760/Skid-Steers-Caterpillar-262D3-58767505.jpg']"," Located in Madrid, Spain",+34 918 75 04 88
,"AQIS COMPLIANT, MACHINE CONDIT,BATTERY,HD,DISCONNECT, 850 CCA,BUCKET-MP, 1883MM, BOCE,CAB PACKAGE, PRO PLUS,Customer Value Agreement (CVA) ,DOOR, CAB, GLASS,ENGINE S/N: J3405557,GRADER BLADE,GB120 1981MM WING,HYDRAULIC OIL, STANDARD,INSTRUCTIONS, ENGLISH,INSTRUCTIONS, ISO,LANE 3 ORDER,MOUNTING, FIRE EXTINGUISHER,Online Owner's Manual ,PACKING, CONTAINER,PRODUCT LINK, CELLULAR PL243,REAR LIGHTS, STOP/TAIL/TURN,RIDE CONTROL, NONE,SEAT BELT, 50MM,SHIPPING/STORAGE PROTECTION,SWAP 320MM TRACK TO 400MM,TRACK,RUBBER,320MM(12.6IN)BLCK,YEAR OF MANUFACTURE PLATE","{'Year': '2023', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '239D3', 'Condition': 'Used', 'Stock Number': '81999', 'MLS Number': '13740255', 'Serial Number': 'RWK00893', 'Usage': '1,130 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602296.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602297.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602298.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602299.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602300.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602301.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602302.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602303.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602304.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602305.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-239D3-59602306.jpg']"," Located in Clayton, Australia",+61 1300 923 267
,"Air Conditioner,Beacon,Customer Value Agreement (CVA) ,Fire Extinguisher,Lighting,Online Owner's Manual ,Product Link,ROPS","{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '289D', 'Condition': 'Used', 'Stock Number': '81995', 'MLS Number': '13677960', 'Serial Number': 'TAW13909', 'Usage': '2,030 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579683.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579688.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579690.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579693.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579695.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579697.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579700.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579704.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579706.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579709.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579711.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/55620/Skid-Steers-Caterpillar-289D-58579713.jpg']"," Located in Clayton, Australia",+61 1300 923 267
